title,artist,album,isrc,isFound
No Other Heart,Mac DeMarco,Another One,QMMZN1300874,1
Just to Put Me Down,Mac DeMarco,Another One,QMMZN1300875,1
A Heart Like Hers,Mac DeMarco,Another One,QMMZN1300876,1
I've Been Waiting for Her,Mac DeMarco,Another One,QMMZN1300877,1
Without Me,Mac DeMarco,Another One,QMMZN1300878,1
My House by the Water,Mac DeMarco,Another One,QMMZN1300879,1
Goodbye Weekend,Mac Demarco,Salad Days Demos,QMMZN1300699,1
Salad Days,Mac Demarco,Salad Days Demos,QMMZN1300700,1
Ken The Wolf Boy,Mac DeMarco,Salad Days Demos,QMMZN1300701,1
Passing Out Pieces Of Me,Mac Demarco,Salad Days Demos,QMMZN1300702,1
Organ Ronald Donkey Water,Mac DeMarco,Salad Days Demos,QMMZN1300703,1
Let My Baby Stay,Mac DeMarco,Salad Days Demos,QMMZN1300704,1
Pepperoni Playboy,Mac DeMarco,Salad Days Demos,QMMZN1300705,1
Brother,Mac DeMarco,Salad Days Demos,QMMZN1300706,1
Potato Boy,Mac DeMarco,Salad Days Demos,QMMZN1300707,1
Go Easy,Mac DeMarco,Salad Days Demos,QMMZN1300708,1
Horse Hot Wee Wee Water,Mac DeMarco,Salad Days Demos,QMMZN1300709,1
Blue Boy,Mac Demarco,Salad Days Demos,QMMZN1300602,1
Sloopy Lau Lau,Mac DeMarco,Salad Days Demos,QMMZN1300710,1
Avocado Andrew,Mac DeMarco,Salad Days Demos,QMMZN1701347,1
Blue Boy,Mac DeMarco,Salad Days,QMMZN1300561,1
Brother,Mac DeMarco,Salad Days,QMMZN1300562,1
Let Her Go,Mac Demarco,Salad Days,QMMZN1300563,1
Goodbye Weekend,Mac DeMarco,Salad Days,QMMZN1300564,1
Let My Baby Stay,Mac DeMarco,Salad Days,QMMZN1300565,1
Passing Out Pieces,Mac DeMarco,Salad Days,QMMZN1300566,1
Treat Her Better,Mac DeMarco,Salad Days,QMMZN1300567,1
Chamber of Reflection,Mac DeMarco,Salad Days,QMMZN1300568,1
Go Easy,Mac DeMarco,Salad Days,QMMZN1300569,1
Jonny's Odyssey,Mac DeMarco,Salad Days,QMMZN1300570,1
Cooking Up Something Good,Mac DeMarco,Live & Acoustic Vol. 1,QMMZN1300553,1
Annie,Mac DeMarco,Live & Acoustic Vol. 1,QMMZN1300555,1
Marilyn And Me,Mac Demarco,Live & Acoustic Vol. 1,QMMZN1300554,1
Let My Baby Stay,Mac Demarco,Live & Acoustic Vol. 1,QMMZN1300556,1
Eating Like A Kid,Mac Demarco,Live & Acoustic Vol. 1,QMMZN1300557,1
Only You,Mac DeMarco,Live & Acoustic Vol. 1,QMMZN1300558,1
Still Together,Mac DeMarco,Live & Acoustic Vol. 1,QMMZN1300559,1
Cooking Up Something Good - Demo,Mac DeMarco,2,QMMZN1300296,1
Stars Keep Calling My Name,Mac Demarco,2 Demos,QMMZN1300302,1
Dreamin' Slow,Mac DeMarco,2 Demos,QMMZN1300318,1
Lonely Shredder,Mac Demarco,2 Demos,QMMZN1300319,1
Robson Girl,Mac Demarco,2 Demos,QMMZN1300301,1
Annie,Mac DeMarco,2 Demos,QMMZN1300300,1
Harrison Ford Escort,Mac DeMarco,2 Demos,QMMZN1300299,1
Sherrill,Mac DeMarco,2 Demos,QMMZN1300298,1
My Kind of Woman - Instrumental,Mac Demarco,2 Demos,QMMZN1300320,1
Dreamin' Fast,Mac Demarco,2 Demos,QMMZN1300297,1
Cooking Up Something Good,Mac DeMarco,2,QMMZN1200046,1
Dreaming,Mac DeMarco,2,QMMZN1200047,1
Freaking Out the Neighborhood,Mac DeMarco,2,QMMZN1200048,1
Annie,Mac DeMarco,2,QMMZN1200049,1
Ode to Viceroy,Mac DeMarco,2,QMMZN1200050,1
Robson Girl,Mac DeMarco,2,QMMZN1200051,1
The Stars Keep On Calling My Name,Mac DeMarco,2,QMMZN1200052,1
Boe Zaah,Mac DeMarco,2,QMMZN1200054,1
Still Together,Mac DeMarco,2,QMMZN1200056,1
Sherrill,Mac DeMarco,2,QMMZN1200055,1
Rock and Roll Night Club,Mac DeMarco,Rock and Roll Night Club,US8YA1200023,1
96.7 The Pipe,Mac DeMarco,Rock and Roll Night Club,US8YA1200024,1
Baby's Wearing Blue Jeans,Mac DeMarco,Rock and Roll Night Club,US8YA1200025,1
One More Tear To Cry,Mac DeMarco,Rock and Roll Night Club,US8YA1200026,1
European Vegas,Mac DeMarco,Rock And Roll Night Club,US8YA1200027,1
106.2 Breeze FM,Mac DeMarco,Rock and Roll Night Club,US8YA1200028,1
BOOGIE,BROCKHAMPTON,SATURATION III,USUYG1167865,1
ZIPPER,BROCKHAMPTON,SATURATION III,USUYG1167866,1
JOHNNY,BROCKHAMPTON,SATURATION III,USUYG1167867,1
LIQUID,BROCKHAMPTON,SATURATION III,USUYG1167868,1
CINEMA 1,BROCKHAMPTON,SATURATION III,USUYG1167869,1
STUPID,BROCKHAMPTON,SATURATION III,USUYG1167870,1
BLEACH,BROCKHAMPTON,SATURATION III,USUYG1167871,1
ALASKA,BROCKHAMPTON,SATURATION III,USUYG1167872,1
HOTTIE,BROCKHAMPTON,SATURATION III,USUYG1167873,1
CINEMA 2,BROCKHAMPTON,SATURATION III,USUYG1167874,1
SISTER/NATION,BROCKHAMPTON,SATURATION III,USUYG1167875,1
RENTAL,BROCKHAMPTON,SATURATION III,USUYG1167876,1
STAINS,BROCKHAMPTON,SATURATION III,USUYG1167877,1
CINEMA 3,BROCKHAMPTON,SATURATION III,USUYG1167878,1
TEAM,BROCKHAMPTON,SATURATION III,USUYG1167879,1
Pressure,Robb Bank$,Year Of The Savage,QMCE31500414,1
Benz Friendz (Whatchutola),Future,Honest,USSM11401391,1
Harambe,Young Thug,JEFFERY,USAT21602481,1
3030,Deltron 3030,Deltron 3030,US25T0892633,1
Chain$Aw,Scarlxrd,Chaxsthexry,TCACZ1792628,1
6 Feet,Scarlxrd,Lxrdszn,TCADF1764706,1
"King, Scar.",Scarlxrd,Chaxsthexry,TCACZ1792626,1
Secrets,Scarlxrd,Lxrdszn,TCADG1788681,1
wwTwx,Scarlxrd,Lxrdszn,TCADG1788731,1
Tokyo Goons,Lil House Phone,Voicemails,USHM91782537,1
Heart Attack,Scarlxrd,Chaxsthexry,TCACZ1792623,1
Lust,Lil Skies,Life of a Dark Rose,USAT21705305,1
ESP,N.E.R.D,NO ONE EVER REALLY DIES,USSM11707628,1
Voilà,N.E.R.D,NO ONE EVER REALLY DIES,USSM11707626,1
Secret Life of Tigers,N.E.R.D,NO ONE EVER REALLY DIES,USSM11707632,1
Rollinem 7's,N.E.R.D André 3000,NO ONE EVER REALLY DIES,USSM11707630,1
Don't Don't Do It!,N.E.R.D Kendrick Lamar,NO ONE EVER REALLY DIES,USSM11707627,1
Deep Down Body Thurst,N.E.R.D,NO ONE EVER REALLY DIES,USSM11707624,1
Lightning Fire Magic Prayer,N.E.R.D,NO ONE EVER REALLY DIES,USSM11707629,1
1000,N.E.R.D Future,NO ONE EVER REALLY DIES,USSM11707625,1
Lemon,N.E.R.D Rihanna,NO ONE EVER REALLY DIES,USSM11708242,1
Kites,N.E.R.D,NO ONE EVER REALLY DIES,USSM11707631,1
Lipslap,Kero Kero Bonito,Bonito Generation,GBKPL1670261,1
Laura Palmer's Theme,Xiu Xiu,Plays the Music of Twin Peaks,GBBRP1654301,1
Ghost In The Machine,Arts The Beatdoctor,Project Mooncircle 10th Anniversary Compilation,DEQ121214759,1
Near Light,Ólafur Arnalds,Living Room Songs,GBWZD1103702,1
Say A',A Boogie Wit da Hoodie,The Bigger Artist,USAT21703674,1
Antidote,Travis Scott,Rodeo (Expanded Edition),USSM11505661,1
Dom Andra,Kent,Vapen & Ammunition,SEBMC0220010,1
5ves,Heiruspecs,A Tiger Dancing,USRZR0491505,1
Trampoline,Kero Kero Bonito,Bonito Generation,GBKPL1670268,1
Origin,Crying,Beyond the Fleeting Gales,QMCE71301186,1
Never Matter,Toro y Moi,Anything in Return,FR4GL1104570,1
Twilight of the Thunder God,Amon Amarth,Twilight of the Thunder God,USMBR0805969,1
Succubus,Craig Xen,Succubus,TCACT1623184,1
Moonchild,M83,Before The Dawn Heals Us,FR86W0400201,1
Any Other Name,Thomas Newman,American Beauty (Original Motion Picture Score),USDW19921012,1
Lifting You,N.E.R.D,NO ONE EVER REALLY DIES,USSM11707633,1
Best Friend,City Fidelia,Cuffing Season Alone EP,NLF6H1700088,1
Feel the Power,Kenny Turnup,Feel the Power,QZ9Y21752157,1
Konichiwa,J $tash,Konichiwa,TCACP1610022,1
Call,"Kenny Turnup, Johnny Drama",Hell B4 Heaven,QZ9Y21709801,1
I Got U,Johnny Drama,I Got U,TCADE1744952,1
100x,"Chef Pasquale, Johnny Drama",100x,TCADJ1708241,1
Last Winter,Young Lungs,This Time Last Winter,QM42K1704993,1
Can't Talk Crazy,Johnny Drama,Can't Talk Crazy,TCADE1773266,1
Don't Sleep On Me (feat. Future and 24hrs),Ty Dolla $ign,Beach House 3,USAT21703929,1
Lowkey (feat. Roy Woods & 24hrs),PnB Rock,Catch These Vibes,USAT21704716,1
What You Like,"24hrs, Ty Dolla $ign  Wiz Khalifa",Night Shift,QM4HH1710007,1
What You Like (feat. PnB Rock & MadeinTYO),24hrs,What You Like (feat. PnB Rock & MadeinTYO),QM4HH1710022,1
You Know,24hrs,You Know,QM4HH1610008,1
Extra x3,24hrs,Night Shift,QM4HH1750008,1
Drama,Roy Woods Ft. Drake,Exis,USWB11508706,1
Instinct (feat. MadeinTYO),"Roy Woods, MadeinTYO",Nocturnal,USWB11602465,1
Get You Good,Roy Woods,Exis,USWB11508705,1
Down Girl,Roy Woods,Waking at Dawn,USWB11601141,1
Monday to Monday,Roy Woods,Say Less,USWB11702251,1
Something New,Roy Woods,Say Less,USWB11702231,1
Say Less,Roy Woods,Say Less,USWB11702223,1
Pull Up Wit Ah Stick (feat. Loso Loaded),SahBabii,S.A.N.D.A.S.,USWB11700459,1
Purple Ape (feat. 4orever),SahBabii,Purple Ape (feat. 4orever),USWB11700858,1
Marsupial Superstars (feat. T3),SahBabii,Marsupial Superstars (feat. T3),USWB11700854,1
Pure Comedy,Father John Misty,Pure Comedy,USSUB1620001,1
Things It Would Have Been Helpful to Know Before the Revolution,Father John Misty,Pure Comedy,USSUB1620003,1
The Underside of Power,Algiers,The Underside of Power,USMTD1709157,1
Algiers,The Afghan Whigs,Do to the Beast,USSUB1406104,1
The Memo,Father John Misty,Pure Comedy,USSUB1620011,1
Real Death,Mount Eerie,A Crow Looked at Me,QM4TW1702904,1
Cyber Stockholm Syndrome,Rina Sawayama,RINA,FR10S1790903,1
Cyber Stockholm Syndrome - Nite Jewel Remix,Rina Sawayama,Cyber Stockholm Syndrome (Nite Jewel Remix),UKF2D1700036,1
Tomboy,Princess Nokia,1992 Deluxe,GBCVZ1700104,1
Brujas,Princess Nokia,1992 Deluxe,GBCVZ1700121,1
Bart Simpson,Princess Nokia,1992 Deluxe,GBCVZ1700133,1
Kitana,Princess Nokia,1992 Deluxe,GBCVZ1700122,1
Saggy Denim,"Princess Nokia, Wiki",1992 Deluxe,GBCVZ1700126,1
G.O.A.T.,Princess Nokia,1992 Deluxe,GBCVZ1700094,1
Mine,Princess Nokia,1992 Deluxe,GBCVZ1700124,1
Excellent,Princess Nokia,1992 Deluxe,GBCVZ1700125,1
Green Line,Princess Nokia,1992 Deluxe,GBCVZ1700131,1
ABCs of New York,Princess Nokia,1992 Deluxe,GBCVZ1700127,1
Goth Kid,Princess Nokia,1992 Deluxe,GBCVZ1700128,1
Receipts,Princess Nokia,1992 Deluxe,GBCVZ1700134,1
Brick City,Princess Nokia,1992 Deluxe,GBCVZ1700129,1
Flava,Princess Nokia,1992 Deluxe,GBCVZ1700130,1
Different,Princess Nokia,1992 Deluxe,GBCVZ1700120,1
Chinese Slippers,Princess Nokia,1992 Deluxe,GBCVZ1700119,1
Nowadays (feat. Landon Cube),Lil Skies,Life of a Dark Rose,USAT21705314,1
Dresser,Yung Bans,Dresser,USLD91702895,1
No Cap,"Reese LAFLARE, Yung Bans",No Cap,TCADH1796705,1
Right Through You,Yung Bans,Right Through You - Single,QZ5FA1751086,1
No Mercy,Yung Bans,No Mercy,SE5AJ1600326,1
YSL (feat. Trippie Redd),Warhol.SS,YSL (feat. Trippie Redd) - Single,QZANL1794959,1
Same Shit,Warhol.SS,3200 - EP,QZAPG1719019,1
Loose Tonight,Hips,Swoon,GBKPL1783747,1
Waitin,Kelela,Take Me Apart,GBBPW1700113,1
White Wine,Lil Peep Lil Tracy,White Wine - Single,UKELY1700033,1
Frontline,Kelela,Take Me Apart,GBBPW1700112,1
LMK,Kelela,Take Me Apart,GBBPW1700118,1
Obsolete,Regina Spektor,Remember Us To Life (Deluxe),USWB11601209,1
Blue Light,Kelela,Take Me Apart,GBBPW1700121,1
Billy Mays,Pouya,Underground Underdog,TCACN1651897,1
Cocaine,Eric Clapton,Slowhand,NLF057790024,1
Tears in Heaven,Eric Clapton,Unplugged,USRE11300314,1
Wonderful Tonight,Eric Clapton,Slowhand,NLF057790025,1
Ten Long Years,"B.B. King, Eric Clapton",Riding with the King,USRE10000577,1
We Are The World,Luciano Pavarotti,Pavarotti & Friends For The Children Of Guatemala And Kosovo,GBF079910780,1
When It Pours It Rains,Diamond,Rawkus Presents Soundbombing II (Explicit Version),USRW50200261,1
Dammit Man,Go Yayo,Super Saiyan Yayo,USCGH1679343,1
Pray,Go Yayo,Rich Before 21,TCADD1706520,1
Boom God,Go Yayo,Boom God,TCACO1607972,1
Mexico (feat. G$ Lil Ronnie),"Go Yayo, G$ Lil Ronnie",Super Saiyan Yayo 2,TCACT1650529,1
Muddy Sea,Yung Lean,Stranger,SE5AJ1600371,1
Red Bottom Sky,Yung Lean,Stranger,SE5AJ1600368,1
rockstar,Post Malone,rockstar,USUM71713709,1
Candy Paint,Post Malone,beerbongs & bentleys,USUM71711842,1
Hit This Hard,Post Malone,Stoney (Deluxe),USUM71614498,1
White Iverson,Post Malone,Stoney (Deluxe),USUM71511528,1
No Option,Post Malone,Stoney (Deluxe),USUM71614471,1
Deja Vu (feat. Justin Bieber),Post Malone,Stoney (Deluxe),USUM71608604,1
Money Made Me Do It (feat. 2 Chainz),Post Malone,Stoney (Deluxe),USUM71614473,1
Too Young,Post Malone,Stoney (Deluxe),USUM71515989,1
Up There,Post Malone,Stoney (Deluxe),USUM71614489,1
I Fall Apart,Post Malone,Stoney (Deluxe),USUM71614475,1
Patient,Post Malone,Stoney (Deluxe),USUM71614477,1
Feel (feat. Kehlani),Post Malone,Stoney (Deluxe),USUM71614479,1
"Yours Truly, Austin Post",Post Malone,Stoney (Deluxe),USUM71614492,1
Seasons,Shaggy,Seasons,USQX91700219,1
Seasons,Hillsong Worship,Seasons,AUHS01709334,1
No Hook,YBN Nahmir YBN Almighty Jay,No Hook - Single,QM24S1705285,1
Shhh/Peaceful,Miles Davis,In a Silent Way,USSM10202652,1
Zhivago,Kurt Rosenwinkel,Our Secret World,US7CE1000003,1
Black Villain Music,Ben Williams,Coming Of Age,USC4R1503329,1
That's How I Live,"DJ Legacy, Superior 1",The Definition,USX9P1404755,1
Fresh,Peezy,Mud Sweat & Tears,USUYG1122784,1
Bounce Back,Big Sean,I Decided.,USUM71614503,1
Sounds in the Night,"Tom Proutt, Emily Gray",Goodnight Songs,QMDDH1300011,1
Good Night Song (Baby Sleep Music to Help Your Baby Sleep),Deep Nap,Baby Songs to Sleep - Baby Lullaby Music & Gentle Relaxing Lullabies for Babies,ITO101581052,1
"Good Night, Sleep Tight",Toddler Songs Kids,Toddler Songs,GBCEU1563430,1
Good Night Song,Gold Heart Mother,Lullabys for Baby Sleeping and Newborn Baby Sleep Music,ITO101125301,1
II. Zealots of Stockholm [Free Information],Childish Gambino,Because the Internet,USYAH1300230,1
In and Out,Lud Foe,No Hooks,US3DF1632161,1
Best Friends,PARTYNEXTDOOR,Seven Days,USWB11701892,1
PRBLMS,6LACK,FREE 6LACK,USUYG1102245,1
HUMBLE.,Kendrick Lamar,DAMN.,USUM71703085,1
Perplexing Pegasus,Rae Sremmurd,Best of 2017 Hip Hop,USUM71708406,1
Magnolia,Playboi Carti,Best Of 2017,USUM71703095,1
Designer,Lil Pump,Designer,QMGR31859644,1
Music is mine,Nujabes,Modal Soul,JPH491605004,1
Kumomi,Nujabes,Metaphorical Music,JPH491605045,1
Record Collector,Lissie,Catching A Tiger,GBARL1000117,1
Record Collection,Mark Ronson,Record Collection,GBARL1000459,1
Aerosol Ball,The Felice Brothers,Life in the Dark,USY1R1647601,1
Aerosol Can (feat. Pharrell Williams),"Major Lazer, Pharrell Williams",Apocalypse Soon,US38W1430901,1
Lemon (edit),N.E.R.D. / Rihanna,Lemon (Edit),USSM11710534,1
Man of the Year,ScHoolboy Q,Oxymoron,USUM71314029,1
Losing My Religion,R.E.M.,Out Of Time (25th Anniversary Edition),USC4R1605373,1
Brandon Lee,The 69 Eyes,Framed In Blood: The Very Blessed Of The 69 Eyes,FIUNG0000021,1
Feeling Whitney,Post Malone,Stoney (Deluxe),USUM71614505,1
Highway Man,HOFFMAESTRO,The Storm,SEPQA0751884,1
The Gardener,The Tallest Man On Earth,Shallow Grave,USJ5G1093206,1
Song for Zula,Phosphorescent,Muchacho,USJ5G1305002,1
The Quotidian Beasts,Phosphorescent,Muchacho,USJ5G1305008,1
Realer Than Love,"Klave, Francis",Realer Than Love,SE3OH1609513,1
So Weak,Treyy G,So Weak,DK4YA1701501,1
Heartbeats,José González,Veneer,SEVVX0300201,1
Jamming,"Bob Marley, the Wailers",Exodus,USIR27700013,1
Mask Off,Future,FUTURE,USSM11701444,1
Will He,Joji,Will He - Single,USUYG1161728,1
The Weekend (Funk Wav Remix),SZA  Calvin Harris,The Weekend (Funk Wav Remix) - Single,USRC11702939,1
Come Through and Chill (feat. J. Cole & Salaam Remi),Miguel,War & Leisure,USRC11702833,1
Grab The Wheel,Timbaland,Grab The Wheel,USKO11701686,1
Bitch Dont Kill My Vibe,Young Carter,Sins of a Saint,USJ3V1226709,1
Broccoli (feat. Lil Yachty),DRAM,Big Baby DRAM,USUYG1098775,1
Bussdown,Maxo Kream,Punken,TCADI1780557,1
Wokeuplikethis* (feat. Lil Uzi Vert),Playboi Carti,Playboi Carti,USUM71702277,1
Find the Instrumental,D.R.A.M.,DJ Worldtour,TCACR1610930,1
"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Machine Gun Kelly, X Ambassadors, Bebe Rexha","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",USAT21704829,1
"Danger  Migos, Marshmello",Migos Marshmello,Bright: The Album,USAT21704832,1
Crown,Camila Cabello  Grey,Bright: The Album,USAT21704809,1
Broken People (with Logic & Rag'n'Bone Man),"Logic, Rag'n'Bone Man",Broken People (with Logic & Rag'n'Bone Man) [From Bright: The Album],USAT21704828,1
"That's My N**** (with Meek Mill, YG & Snoop Dogg)","Meek Mill, YG, Snoop Dogg",Bright: The Album,USAT21704833,1
FTW (F**k The World) [with A$AP Rocky & Tom Morello],"A$AP Rocky, Tom Morello",FTW (F**k The World) [with A$AP Rocky & Tom Morello] [From Bright: The Album],USAT21704835,1
Smoke My Dope (with Steve Aoki & Lil Uzi Vert),"Steve Aoki, Lil Uzi Vert",Smoke My Dope (with Steve Aoki & Lil Uzi Vert) (From Bright: The Album),USAT21704834,1
XO TOUR Llif3,Lil Uzi Vert,Luv Is Rage 2,USAT21703440,1
All You Got,Prospectt,All You Got,TCACR1618179,1
Oxy Cotton,Lil Wyte,Doubt Me Now,USASN0560412,1
Throw Them Thangs (feat. Three 6 Mafia),Three 6 Mafia,Angel Dust,USASN1004188,1
On My Mama,Cash Kidd,On My Mama,TCACT1603359,1
Elm Street,Jimmy Wopo,Woponese,TCACQ1658642,1
10 to 4 (feat. Landslide Boon),"Calicoe, Landslide Boon","ShoeBoxMoney, Vol. 1",TCACH1599203,1
La Familia,"Peezy, Babyface Ray, T Dot Raines",Mud Sweat & Tears,USUYG1122790,1
Twentytwofive,Brawl Between Enemies,Pure Rawness,DEAR41535364,1
Shell Down,Gassed Up,Judgement,GBSMU2398712,1
4 Tha Tribe,Laid 2 Rest,Unmatched Dominance,USHM21502355,1
The Bird,Anderson Paak,Malibu,DEU241507388,1
Teardrop,Massive Attack,Mezzanine,GBAAA9800322,1
Fist Heart Mighty Dawn Dart,Ty Segall,Ty Rex,USA3U1510044,1
Caesar,Ty Segall,Melted,USA3U1010040,1
Who I Thought You Were,Santigold,99 Cents,USAT21503694,1
Disparate Youth,Santigold,Master of My Make-Believe,GBAHS1100389,1
Talk,Kid Trunks,The Kid Before Trunks,USUYG1165231,1
Meditate With Delta Waves (Meditation Music),Binaural Beats Collective,"Binaural Beats Experience: Delta Waves & Sleep Training Music, Brain Waves & Relaxation Meditation",ITO101282035,1
Enemy,"Oliver Tree, Whethan",Alien Boy EP,USAT21704026,1
Welcome to LA,Oliver Tree,Alien Boy EP,USAT21701407,1
Bitter Fuck,Joji,In Tongues - EP,USUYG1161725,1
Stir Fry,Migos,Culture II,USUM71714081,1
Out Yo Way,Migos,Culture,QMCE31600883,1
4 AM (feat. Travis Scott),2 Chainz,Pretty Girls Like Trap Music,USUM71705267,1
Gotta Blast (feat. Diego Money & Bandman Fari),Tay-K,#SantanaWorld (+),TCADD1793890,1
Home,Bone Thugs-N-Harmony,Thug World Order,QMFMG1584344,1
Meditation Brainwave Entrainment,Binaural Beats Brain Waves Isochronic Tones Brain Wave Entrainment,"Binaural Beats Brainwave Entrainment: Sine Wave Binaural Beat Music With Alpha Waves, Delta, Beta, Gamma, Theta Waves",TCABH1249499,1
Harmonic Waves,Zoe Chambers,The Lighthouse,SE4P51600504,1
Sweeping Waves,Meditation Music Zone,2018 Ambient Music Meditation Zone,GBPS83442581,1
Meditation: Waves Pads,Koh Lantana,Aum Spa,SE37J1504782,1
Finesse - Remix; feat. Cardi B,"Bruno Mars, Cardi B",Finesse (Remix) [feat. Cardi B],USAT21705441,1
Tunnel Riot,Omar Rodriguez Lopez,"Blind Worms, Pious Swine",QM5WW1500168,1
Forgot to Smile,Dot Hacker,N°3,USFMA1600007,1
Si Tú Supieras Compañero,ROSALÍA,Los Ángeles,ES5701601329,1
De Plata,ROSALÍA,Los Ángeles,ES5701601330,1
Nos Quedamos Solitos,ROSALÍA,Los Ángeles,ES5701601338,1
Catalina,ROSALÍA,Los Ángeles,ES5701601339,1
Change of the Guard,Kamasi Washington,The Epic,US25X1086563,1
Askim,Kamasi Washington,The Epic,US25X1086564,1
Isabelle,Kamasi Washington,The Epic,US25X1086565,1
Believe Beleft Below,E.S.T.,Seven Days of Falling,SELED0306060,1
Seven Days of Falling,E.S.T.,Seven Days of Falling,SELED0306020,1
Elevation of Love,E.S.T.,Seven Days of Falling,SELED0306070,1
Pharaoh's Dance,Miles Davis,Bitches Brew,USSM16900321,1
All My Ex's Live In Texas,George Strait,"George Strait's Greatest Hits, Volume Two",USMC18622149,1
Crazy,Carla Bruni,French Touch,FR35O1780005,1
Motownphilly,Boyz II Men,Cooleyhighharmony - Expanded Edition,USMO19190022,1
My Lovin' (You're Never Gonna Get It),En Vogue,The Very Best of En Vogue,USEW19200001,1
I Remember,deadmau5 Kaskade,Random Album Title,GBTDG0800027,1
I Remember - J Majik & Wickaman Remix,deadmau5,I Remember,GBTDG0900064,1
I Remember - J Majik & Wickaman Dub,deadmau5,I Remember,GBTDG0900065,1
I Remember - Caspa Remix,"deadmau5, Kaskade",I Remember,GBTDG0900066,1
Animal Rights,Deadmau5,4x4=12,GBTDG1000189,1
Animal Rights (Radio Edit),Deadmau5,Animal Rights,GBTDG1000190,1
Strobe [Radio Edit],Deadmau5,Strobe,GBTDG0900152,1
Down The Road,C2C,Tetra,FR9T31200001,1
Strobe (full length version),Deadmau5,Strobe,GBTDG0900141,1
Give Up the Ghost,C2C,Tetra,FR9T31200013,1
Happy,C2C,Tetra,FR9T31200012,1
Delta,C2C,Tetra,FR9T31200017,1
Who Are You,C2C,Tetra,FR9T31200011,1
One More Time,Daft Punk,Discovery,GBDUW0000053,1
Aerodynamic,Daft Punk,Discovery,GBDUW0000057,1
Pets,deadmau5,while(1<2),GBTDG1300593,1
Pets,Porno for Pyros,Porno For Pyros,USWB19200052,1
Pets,John Maus,Screen Memories,GBCEL1700356,1
Pets,Dog Music,Mandala Puppy Dreams,QZAPG1708092,1
Music for Pets (Dog Music),Dog Music,Dog Music: Relaxing Piano Music for Dogs and Pets,QZ8251703294,1
Soothing Music For Dogs and Pets,Dog Music,"Music for Dogs: Relaxing Dog Music, Pet Relaxation, Music to Calm Your Dog While You’re Away and Music for Pets",QZ8251711153,1
Mount Sinai,$uicideBoy$,High Tide in the Snake's Nest,QM8DG1600574,1
Money Doesn't Make You a Man,Mando Diao,Ælita,SEYBD1300112,1
Wet Dreams,Mando Diao,Ælita,SEYBD1300113,1
Kids,MGMT,Oracular Spectacular,USSM10702135,1
Love/Paranoia,Tame Impala,Currents,AUUM71500301,1
The Less I Know The Better,Tame Impala,Currents,AUUM71500303,1
Stay Alive,José González,The Secret Life of Walter Mitty (Music From and Inspired By the Motion Picture),USFM91300095,1
Step Out,José González,Das erstaunliche Leben des Walter Mitty (Original Motion Picture Soundtrack),USFM91300128,1
Leaf Off / The Cave,José González,Vestiges & Claws,SEVVX1400105,1
Dreaming of Fiji,Philip Glass,The Truman Show,US5940900680,1
Anthem-Part 2,Philip Glass,The Truman Show,US5940900682,1
American Beauty,Thomas Newman,American Beauty (Soundtrack),USDW10010007,1
Still Dead,Thomas Newman,American Beauty (Soundtrack),USDW10021621,1
River of Deceit,Mad Season,Above,USSM10025232,1
Cut,The Cure,Wish,GBF069290010,1
Black or White,Michael Jackson,Dangerous,USSM19000733,1
Baby Be Mine,Michael Jackson,Thriller,USSM19902987,1
Wanna Be Startin' Somethin',Michael Jackson,Michael Jackson: The Ultimate Collection,USSM19902986,1
Face,BROCKHAMPTON,Face,USUYG1142407,1
2PAC,BROCKHAMPTON,SATURATION,USUYG1144823,1
BOYS,BROCKHAMPTON,SATURATION,USUYG1144808,1
In My Haze,"Horrorshow, Jane Tyrrell",Inside Story,AUEF00900447,1
She,Horrorshow,Inside Story,AUEF00900448,1
Still Beating,Chris Farren,Can't Die,USA6G1663506,1
The One Who Loves You the Most,Brett Dennen,So Much More,USDMG0624006,1
Love You So,Ron Holden,One More Time: Rarely Heard Hits,USBT21601923,1
"First One, I Love You So Much More",Craig Owens,With Love,US3X50916307,1
What's Going On,Marvin Gaye,What's Going On,USMO17100041,1
Love Is On Fire - Radio Edit,ItaloBrothers,50 Hands Up Classics,DEHK91019001,1
Red Flag,Billy Talent,Best Of Rock - 20 Original Hits,USAT20612281,1
To Where The Skies Are Blue,Deadlock,Wolves,US94P0706911,1
Death of Me,Red,Innocence & Instinct,USA5W0803616,1
American Pie (Full Length Version),Don Mclean,American Pie,USEM38600088,1
"Take Me Home, Country Roads",John Denver,"The John Denver Collection, Vol 1: Take Me Home Country Roads",USA370529726,1
Master of Puppets,Trivium,Roadrunner Undercover,NLA320681810,1
Riding the Atmosphere,Floating Lights,Weightless,SEYOK1649211,1
The Greatest,FUTURISTIC,The Rise,TCACE1588349,1
Midnight Sky,Sol Calor,Midnight Sky,SE5IB1700813,1
Two Princes - Radio Mix,Fake Pictures,Two Princes (Radio Mix),DEUM71700015,1
When I Hold You (feat. Alden Jacob),The Parakit,When I Hold You (feat. Alden Jacob),FR9W11623748,1
Instrumental Music for Going Warp Speed in an Elevator,Deluxe Elevator Music,Warp Speed Please,BGA471724845,1
Enjoing Background Music for Going Sideways in an Elevator,Deluxe Elevator Music,This Elevator is Going Sideways,BGA471724830,1
